subject;condition;congruency;RT
11;vibro;conflict;0.364
11;vibro;normal;0.074
11;vibro;conflict;0.344
11;vibro;normal;0.122
11;vibro;normal;0.168
11;vibro;normal;0.078
11;vibro;normal;0.078
11;vibro;conflict;0.348
11;vibro;normal;0.07
11;vibro;normal;0.002
11;vibro;conflict;0.362
11;vibro;normal;0.05
11;vibro;normal;0.14
11;vibro;normal;0.05
11;vibro;conflict;0.444
11;vibro;normal;0.076
11;vibro;normal;0.042
11;vibro;normal;0.144
11;vibro;normal;0
11;vibro;normal;0.088
11;vibro;conflict;0.348
11;vibro;normal;0
11;vibro;conflict;0.37
11;vibro;normal;0.036
11;vibro;normal;0.014
11;vibro;normal;0
11;vibro;normal;0.048
11;vibro;conflict;0.264
11;vibro;normal;0
11;vibro;normal;0
11;vibro;conflict;0.398
11;vibro;normal;0.088
11;vibro;normal;0.01
11;vibro;normal;0.112
11;vibro;conflict;0.37
11;vibro;normal;0
11;vibro;normal;0.082
11;vibro;normal;0
11;vibro;normal;0
11;vibro;normal;0
11;vibro;conflict;0.352
11;vibro;normal;0
11;vibro;conflict;0.386
11;vibro;normal;0
11;vibro;normal;0.002
11;vibro;normal;0
11;vibro;normal;0
11;vibro;conflict;0.262
11;vibro;normal;0.04
11;vibro;normal;0.04
11;vibro;conflict;0.264
11;vibro;normal;0
11;vibro;normal;0.008
11;vibro;normal;0.054
11;vibro;conflict;0.292
11;vibro;normal;0.07
11;vibro;normal;0
11;vibro;normal;0
11;vibro;normal;0
11;vibro;normal;0.06
11;vibro;conflict;0.252
11;vibro;normal;0
11;vibro;conflict;0.308
11;vibro;normal;0
11;vibro;normal;0
11;vibro;normal;0.044
11;vibro;normal;0
11;vibro;conflict;0.358
11;vibro;normal;0.08
11;vibro;normal;0
11;vibro;conflict;0.35
11;vibro;normal;0.082
11;vibro;normal;0.16
11;vibro;normal;0.016
11;vibro;conflict;0.386
11;vibro;normal;0.142
11;vibro;normal;0.04
11;vibro;normal;0.098
11;vibro;normal;0
11;vibro;normal;0.022
11;vibro;conflict;0.37
11;vibro;normal;0
11;vibro;conflict;0.304
11;vibro;normal;0.104
11;vibro;normal;0
11;vibro;normal;0.104
11;vibro;normal;0
11;vibro;conflict;0.274
11;vibro;normal;0
11;vibro;normal;0.064
11;vibro;conflict;0.31
11;vibro;normal;0.02
11;vibro;normal;0
11;vibro;normal;0
11;vibro;conflict;0.314
11;vibro;normal;0.08
11;vibro;normal;0.038
11;vibro;normal;0.072
11;vibro;normal;0.116
11;vibro;normal;0.128
11;vibro;conflict;0.342
11;vibro;normal;0
11;vibro;conflict;0.3
11;vibro;normal;0.052
11;vibro;normal;0
11;vibro;normal;0.076
11;vibro;normal;0
11;vibro;conflict;0.326
11;vibro;normal;0.024
11;vibro;normal;0.014
11;vibro;conflict;0.336
11;vibro;normal;0
11;vibro;normal;0.048
11;vibro;normal;0
11;vibro;conflict;0.352
11;vibro;normal;0.042
11;vibro;normal;0.008
11;vibro;normal;0.042
11;vibro;normal;0.044
11;vibro;normal;0.056
11;vibro;conflict;0.314
11;vibro;normal;0.058
11;vibro;conflict;0.338
11;vibro;normal;0.046
11;vibro;normal;0.048
11;vibro;normal;0
11;vibro;normal;0.016
11;vibro;conflict;0.34
11;vibro;normal;0
11;vibro;normal;0.008
11;vibro;conflict;0.41
11;vibro;normal;0.064
11;vibro;normal;0
11;vibro;normal;0.066
11;vibro;conflict;0.324
11;vibro;normal;0
11;vibro;normal;0.058
11;vibro;normal;0.014
11;vibro;normal;0
11;vibro;normal;0.106
11;vibro;conflict;0.252
11;vibro;normal;0
11;vibro;conflict;0.254
11;vibro;normal;0.028
11;vibro;normal;0.02
11;vibro;normal;0.052
11;vibro;normal;0.088
11;vibro;conflict;0.344
11;vibro;normal;0
11;vibro;normal;0.102
11;vibro;conflict;0.314
11;vibro;normal;0
11;vibro;normal;0.058
11;vibro;normal;0.092
11;vibro;conflict;0.306
11;vibro;normal;0.096
11;vibro;normal;0
11;vibro;normal;0.074
11;vibro;normal;0.088
11;vibro;normal;0.022
11;vibro;conflict;0.29
11;vibro;normal;0.01
11;vibro;conflict;0.28
11;vibro;normal;0.1
11;vibro;normal;0.09
11;vibro;normal;0.104
11;vibro;normal;0.128
11;vibro;conflict;0.284
11;vibro;normal;0
11;vibro;normal;0.062
11;vibro;conflict;0.274
11;vibro;normal;0.012
11;vibro;normal;0.076
11;vibro;normal;0.088
11;vibro;conflict;0.3
11;vibro;normal;0
11;vibro;normal;0
11;vibro;normal;0
11;vibro;normal;0.07
11;vibro;normal;0.036
11;vibro;conflict;0.272
11;vibro;normal;0.104
11;vibro;conflict;0.274
11;vibro;normal;0
11;vibro;normal;0
11;vibro;normal;0.088
11;vibro;normal;0
11;vibro;conflict;0.256
11;vibro;normal;0.132
11;vibro;normal;0
11;vibro;conflict;0.314
11;vibro;normal;0
11;vibro;normal;0
11;vibro;normal;0.082
11;vibro;conflict;0.306
11;vibro;normal;0.084
11;vibro;normal;0.096
11;vibro;normal;0
11;vibro;normal;0.052
11;vibro;normal;0.11
11;vibro;conflict;0.3
11;vibro;normal;0.166
11;vibro;conflict;0.302
11;vibro;normal;0.024
11;vibro;normal;0.046
11;vibro;normal;0.092
11;vibro;normal;0.092
11;vibro;conflict;0.282
11;vibro;normal;0
11;vibro;normal;0.018
11;vibro;conflict;0.32
11;vibro;normal;0.086
11;vibro;normal;0.108
11;vibro;normal;0.03
11;vibro;conflict;0.278
11;vibro;normal;0
11;vibro;normal;0.022
11;vibro;normal;0
11;vibro;normal;0.036
11;vibro;normal;0
11;vibro;conflict;0.362
11;vibro;normal;0.116
11;vibro;conflict;0.328
11;vibro;normal;0.14
11;vibro;normal;0
11;vibro;normal;0.152
11;vibro;normal;0.086
11;vibro;conflict;0.322
11;vibro;normal;0.134
11;vibro;normal;0.144
11;vibro;conflict;0.368
11;vibro;normal;0.148
11;vibro;normal;0.058
11;vibro;normal;0.08
11;vibro;conflict;0.35
11;vibro;normal;0.082
11;vibro;normal;0.106
11;vibro;normal;0.062
11;vibro;normal;0.074
11;vibro;normal;0.108
11;vibro;conflict;0.334
11;vibro;normal;0
11;vibro;conflict;0.356
11;visual;normal;0
11;visual;normal;0.162
11;visual;normal;0.184
11;visual;conflict;0.442
11;visual;normal;0.198
11;visual;normal;0.164
11;visual;normal;0.178
11;visual;normal;0.134
11;visual;normal;0.202
11;visual;conflict;0.414
11;visual;normal;0.138
11;visual;conflict;0.384
11;visual;normal;0.138
11;visual;normal;0.016
11;visual;conflict;0.366
11;visual;normal;0.12
11;visual;normal;0.098
11;visual;normal;0.21
11;visual;normal;0.122
11;visual;conflict;0.458
11;visual;normal;0.058
11;visual;normal;0.226
11;visual;normal;0.126
11;visual;conflict;0.384
11;visual;normal;0.05
11;visual;normal;0.152
11;visual;normal;0.108
11;visual;normal;0.152
11;visual;normal;0.11
11;visual;conflict;0.356
11;visual;normal;0.1
11;visual;conflict;0.336
11;visual;normal;0
11;visual;normal;0.182
11;visual;conflict;0.338
11;visual;normal;0.072
11;visual;normal;0.138
11;visual;normal;0.13
11;visual;normal;0.042
11;visual;conflict;0.376
11;visual;normal;0.076
11;visual;normal;0.1
11;visual;normal;0.056
11;visual;conflict;0.382
11;visual;normal;0.124
11;visual;normal;0.07
11;visual;normal;0.082
11;visual;normal;0.05
11;visual;normal;0.084
11;visual;conflict;0.308
11;visual;normal;0.13
11;visual;conflict;0.322
11;visual;normal;0.122
11;visual;normal;0.112
11;visual;conflict;0.358
11;visual;normal;0.078
11;visual;normal;0.124
11;visual;normal;0.102
11;visual;normal;0.07
11;visual;conflict;0.306
11;visual;normal;0.15
11;visual;normal;0.162
11;visual;normal;0.136
11;visual;conflict;0.31
11;visual;normal;0.166
11;visual;normal;0.122
11;visual;normal;0.102
11;visual;normal;0.114
11;visual;normal;0.102
11;visual;conflict;0.316
11;visual;normal;0.138
11;visual;conflict;0.284
11;visual;normal;0.094
11;visual;normal;0.778
11;visual;conflict;0.242
11;visual;normal;0.042
11;visual;normal;0.088
11;visual;normal;0
11;visual;normal;0.056
11;visual;conflict;0.292
11;visual;normal;0.024
11;visual;normal;0.16
11;visual;normal;0.14
11;visual;conflict;0.33
11;visual;normal;0.15
11;visual;normal;0.04
11;visual;normal;0.108
11;visual;normal;0.078
11;visual;normal;0.066
11;visual;conflict;0.266
11;visual;normal;0.122
11;visual;conflict;0.304
11;visual;normal;0.058
11;visual;normal;0.058
11;visual;conflict;0.26
11;visual;normal;0
11;visual;normal;0
11;visual;normal;0.008
11;visual;normal;0.076
11;visual;conflict;0.244
11;visual;normal;0
11;visual;normal;0.014
11;visual;normal;0
11;visual;conflict;0.328
11;visual;normal;0.05
11;visual;normal;0.14
11;visual;normal;0.064
11;visual;normal;0.12
11;visual;normal;0.144
11;visual;conflict;0.278
11;visual;normal;0.044
11;visual;conflict;0.292
11;visual;normal;0.102
11;visual;normal;0.058
11;visual;conflict;0.298
11;visual;normal;0.104
11;visual;normal;0.15
11;visual;normal;0.108
11;visual;normal;0.14
11;visual;conflict;0.31
11;visual;normal;0.144
11;visual;normal;0.076
11;visual;normal;0.122
11;visual;conflict;0.326
11;visual;normal;0.07
11;visual;normal;0.048
11;visual;normal;0.026
11;visual;normal;0.104
11;visual;normal;0.14
11;visual;conflict;0.296
11;visual;normal;0.14
11;visual;conflict;0.298
11;visual;normal;0.088
11;visual;normal;0.032
11;visual;conflict;0.268
11;visual;normal;0.056
11;visual;normal;0.044
11;visual;normal;0.024
11;visual;normal;0.06
11;visual;conflict;0.272
11;visual;normal;0.038
11;visual;normal;0.028
11;visual;normal;0.086
11;visual;conflict;0.276
11;visual;normal;0.042
11;visual;normal;0.132
11;visual;normal;0.056
11;visual;normal;0.09
11;visual;normal;0.102
11;visual;conflict;0.29
11;visual;normal;0.016
11;visual;conflict;0.272
11;visual;normal;0.062
11;visual;normal;0.062
11;visual;conflict;0.252
11;visual;normal;0.056
11;visual;normal;0.074
11;visual;normal;0.054
11;visual;normal;0.054
11;visual;conflict;0.2
11;visual;normal;0.09
11;visual;normal;0.036
11;visual;normal;0.026
11;visual;conflict;0.25
11;visual;normal;0.082
11;visual;normal;0.05
11;visual;normal;0.086
11;visual;normal;0.11
11;visual;normal;0.098
11;visual;conflict;0.232
11;visual;normal;0.094
11;visual;conflict;0.268
11;visual;normal;0.024
11;visual;normal;0.07
11;visual;conflict;0.272
11;visual;normal;0.082
11;visual;normal;0.14
11;visual;normal;0.05
11;visual;normal;0.086
11;visual;conflict;0.308
11;visual;normal;0.088
11;visual;normal;0.044
11;visual;normal;0.046
11;visual;conflict;0.28
11;visual;normal;0.08
11;visual;normal;0.084
11;visual;normal;0
11;visual;normal;0.006
11;visual;normal;0
11;visual;conflict;0.242
11;visual;normal;0.098
11;visual;conflict;0.288
11;visual;normal;0.056
11;visual;normal;0.112
11;visual;conflict;0.256
11;visual;normal;0.124
11;visual;normal;0.068
11;visual;normal;0.08
11;visual;normal;0.084
11;visual;conflict;0.32
11;visual;normal;0.022
11;visual;normal;0.046
11;visual;normal;0.104
11;visual;conflict;0.258
11;visual;normal;0.036
11;visual;normal;0.15
11;visual;normal;0.004
11;visual;normal;0
11;visual;normal;0.076
11;visual;conflict;0.296
11;visual;normal;0.12
11;visual;conflict;0.29
11;visual;normal;0.034
11;visual;normal;0
11;visual;conflict;0.28
11;visual;normal;0.158
11;visual;normal;0.06
11;visual;normal;0.082
11;visual;normal;0.16
11;visual;conflict;0.33
11;visual;normal;0.084
11;visual;normal;0.064
11;visual;normal;0.076
11;visual;conflict;0.266
11;visual;normal;0.046
11;visual;normal;0.058
11;visual;normal;0.07
11;visual;normal;0.07
11;visual;normal;0
11;visual;conflict;0.306
11;visual;normal;0.106
11;visual;conflict;0.32
11;visual;normal;0.076
11;visual;normal;0.154
11;visual;conflict;0.334
11;visual;normal;0.156
11;visual;normal;0.09
11;visual;normal;0.112
11;visual;normal;0.114
11;visual;conflict;0.282
11;visual;normal;0.126
11;visual;normal;0
11;visual;normal;0.118
11;visual;conflict;0.298
11;visual;normal;0.154
11;visual;normal;0.042
11;visual;normal;0.054
11;visual;normal;0.078
11;visual;normal;0.168
11;visual;conflict;0.336
11;visual;normal;0.136
11;visual;conflict;0.326
11;visual;normal;0.126
11;visual;normal;0.06
11;visual;conflict;0.308
11;visual;normal;0.142
11;visual;normal;0.084
11;visual;normal;0.132
11;visual;normal;0.11
11;visual;conflict;0.356
11;visual;normal;0.112
11;visual;normal;0.192
11;visual;normal;0.112
11;visual;conflict;0.338
11;visual;normal;0.072
11;visual;normal;0.118
11;visual;normal;0.062
11;visual;normal;0.12
11;visual;normal;0.096
11;visual;conflict;0.344
11;visual;normal;0.054
11;visual;conflict;0.278
11;visual;normal;0.09
11;visual;normal;0.114
11;visual;conflict;0.292
11;visual;normal;0.128
11;visual;normal;0.15
11;visual;normal;0.118
11;visual;normal;0.028
11;visual;conflict;0.342
11;visual;normal;0.108
11;visual;normal;0.122
11;visual;normal;0.1
11;visual;conflict;0.322
11;visual;normal;0.112
11;visual;normal;0.124
11;visual;normal;0.114
11;visual;normal;0.094
11;visual;normal;0.128
11;visual;conflict;0.284
11;visual;normal;0.096
11;visual;conflict;0.322
11;visual;normal;0.132
11;visual;normal;0.098
11;visual;conflict;0.302
11;visual;normal;0.056
11;visual;normal;0.134
11;visual;normal;0.158
11;visual;normal;0.102
11;visual;conflict;0.362
12;ems;normal;0.016
12;ems;normal;0
12;ems;normal;0
12;ems;normal;0.036
12;ems;conflict;0.216
12;ems;normal;0.016
12;ems;normal;1.078
12;ems;conflict;0.21
12;ems;normal;0.012
12;ems;conflict;0.144
12;ems;normal;0
12;ems;normal;0.094
12;ems;normal;0.098
12;ems;normal;0.052
12;ems;normal;0.032
12;ems;conflict;0.224
12;ems;normal;0
12;ems;normal;0.048
12;ems;normal;0.028
12;ems;conflict;0.22
12;ems;normal;0.042
12;ems;normal;0.08
12;ems;normal;0.068
12;ems;normal;0.072
12;ems;conflict;0.24
12;ems;normal;0
12;ems;normal;0.076
12;ems;conflict;0.28
12;ems;normal;0.068
12;ems;conflict;0.294
12;ems;normal;0.018
12;ems;normal;0.028
12;ems;normal;0.03
12;ems;normal;0.046
12;ems;normal;0.024
12;ems;conflict;0.226
12;ems;normal;0.05
12;ems;normal;0.04
12;ems;normal;0
12;ems;conflict;0.256
12;ems;normal;0.056
12;ems;normal;0.004
12;ems;normal;0.038
12;ems;normal;0.052
12;ems;conflict;0.232
12;ems;normal;0.054
12;ems;normal;0.024
12;ems;conflict;0.182
12;ems;normal;0.028
12;ems;conflict;0.206
12;ems;normal;0.02
12;ems;normal;0.022
12;ems;normal;0
12;ems;normal;0.036
12;ems;normal;0.016
12;ems;conflict;0.206
12;ems;normal;0.064
12;ems;normal;0.044
12;ems;normal;0.058
12;ems;conflict;0.26
12;ems;normal;0
12;ems;normal;0.052
12;ems;normal;0.064
12;ems;normal;0.032
12;ems;conflict;0.188
12;ems;normal;0.002
12;ems;normal;0
12;ems;conflict;0.228
12;ems;normal;0.052
12;ems;conflict;0.188
12;ems;normal;0.034
12;ems;normal;0
12;ems;normal;0
12;ems;normal;0.074
12;ems;normal;0.018
12;ems;conflict;0.178
12;ems;normal;0.034
12;ems;normal;0
12;ems;normal;0.138
12;ems;conflict;0.184
12;ems;normal;0.008
12;ems;normal;0
12;ems;normal;0.012
12;ems;normal;0.024
12;ems;conflict;0.206
12;ems;normal;0.018
12;ems;normal;0
12;ems;conflict;0.164
12;ems;normal;0.012
12;ems;conflict;0.156
12;ems;normal;0.026
12;ems;normal;0
12;ems;normal;0.03
12;ems;normal;0.018
12;ems;normal;0
12;ems;conflict;0.202
12;ems;normal;0.06
12;ems;normal;0
12;ems;normal;0.03
12;ems;conflict;0.242
12;ems;normal;0.058
12;ems;normal;0.026
12;ems;normal;0.038
12;vibro;normal;0.026
12;vibro;normal;0.086
12;vibro;normal;0
12;vibro;normal;0
12;vibro;normal;0.032
12;vibro;conflict;0.202
12;vibro;normal;0
12;vibro;conflict;0.192
12;vibro;normal;0.004
12;vibro;normal;0.028
12;vibro;normal;0
12;vibro;normal;0.018
12;vibro;conflict;0.208
12;vibro;normal;0.03
12;vibro;normal;0.912
12;vibro;normal;0.054
12;vibro;conflict;0.246
12;vibro;normal;0.004
12;vibro;normal;0.034
12;vibro;conflict;0.17
12;vibro;normal;0
12;vibro;normal;0.028
12;vibro;normal;0.028
12;vibro;normal;0.064
12;vibro;normal;0.03
12;vibro;conflict;0.178
12;vibro;normal;0.936
12;vibro;conflict;0.202
12;vibro;normal;0.034
12;vibro;normal;0
12;vibro;normal;0
12;vibro;normal;0
12;vibro;conflict;0.174
12;vibro;normal;0.04
12;vibro;normal;0.03
12;vibro;normal;0
12;vibro;conflict;0.166
12;vibro;normal;0.044
12;vibro;normal;1.038
12;vibro;conflict;0.202
12;vibro;normal;0.012
12;vibro;normal;0
12;vibro;normal;0.038
12;vibro;normal;0.016
12;vibro;normal;0
12;vibro;conflict;0.196
12;vibro;normal;0
12;vibro;conflict;0.164
12;vibro;normal;0.132
12;vibro;normal;0.032
12;vibro;normal;0.046
12;vibro;normal;0.036
12;vibro;conflict;0.214
12;vibro;normal;0.002
12;vibro;normal;0
12;vibro;normal;0.038
12;vibro;conflict;0.252
12;vibro;normal;0.03
12;vibro;normal;0
12;vibro;conflict;0.188
12;vibro;normal;0
12;vibro;normal;0.066
12;vibro;normal;0
12;vibro;normal;0
12;vibro;normal;0.036
12;vibro;conflict;0.214
12;vibro;normal;0
12;vibro;conflict;0.218
12;vibro;normal;0.04
12;vibro;normal;0.008
12;vibro;normal;0.064
12;vibro;normal;0.066
12;vibro;conflict;0.212
12;vibro;normal;0
12;vibro;normal;0.036
12;vibro;normal;0.906
12;vibro;conflict;0.154
12;vibro;normal;0.028
12;vibro;normal;0.004
12;vibro;conflict;0.152
12;vibro;normal;0
12;vibro;normal;0.064
12;vibro;normal;0.032
12;vibro;normal;0.156
12;vibro;normal;0
12;vibro;conflict;0.258
12;vibro;normal;0.004
12;vibro;conflict;0.274
12;vibro;normal;0.06
12;vibro;normal;0.106
12;vibro;normal;0.05
12;vibro;normal;0.088
12;vibro;conflict;0.198
12;vibro;normal;0.02
12;vibro;normal;0
12;vibro;normal;0.058
12;vibro;conflict;0.224
12;vibro;normal;0.08
12;vibro;normal;0.036
12;vibro;conflict;0.238
12;vibro;normal;0
12;vibro;normal;0
12;vibro;normal;0.042
12;vibro;normal;0.078
12;vibro;normal;0.112
12;vibro;conflict;0.182
12;vibro;normal;0.08
12;vibro;conflict;0.192
12;vibro;normal;0.072
12;vibro;normal;0
12;vibro;normal;0
12;vibro;normal;0.052
12;vibro;conflict;0.222
12;vibro;normal;0
12;vibro;normal;0.068
12;vibro;normal;0
12;vibro;conflict;0.258
12;vibro;normal;0.08
12;vibro;normal;0.116
12;vibro;conflict;0.284
12;vibro;normal;0
12;vibro;normal;0.086
12;vibro;normal;0.008
12;vibro;normal;0.022
12;vibro;normal;0.112
12;vibro;conflict;0.28
12;vibro;normal;0.19
12;vibro;conflict;0.316
12;vibro;normal;0
12;vibro;normal;0.128
12;vibro;normal;0.128
12;vibro;normal;0.252
12;vibro;conflict;0.232
12;vibro;normal;0
12;vibro;normal;0.1
12;vibro;normal;0.066
12;vibro;conflict;0.324
12;vibro;normal;0.046
12;vibro;normal;0.014
12;vibro;conflict;0.306
12;vibro;normal;0.094
12;vibro;normal;0.048
12;vibro;normal;0.062
12;vibro;normal;0.086
12;vibro;normal;0.064
12;vibro;conflict;0.254
12;vibro;normal;0.022
12;vibro;conflict;0.268
12;vibro;normal;0.146
12;vibro;normal;0.036
12;vibro;normal;0.066
12;vibro;normal;0.004
12;vibro;conflict;0.274
12;vibro;normal;0.074
12;vibro;normal;0
12;vibro;normal;0.098
12;vibro;conflict;0.244
12;vibro;normal;0.088
12;vibro;normal;0.068
12;vibro;conflict;0.19
12;vibro;normal;0.094
12;vibro;normal;0
12;vibro;normal;0.028
12;vibro;normal;0.062
12;vibro;normal;0.04
12;vibro;conflict;0.232
12;vibro;normal;0.076
12;vibro;conflict;0.288
12;vibro;normal;0.044
12;vibro;normal;0
12;vibro;normal;0.112
12;vibro;normal;0
12;vibro;conflict;0.194
12;vibro;normal;0.082
12;vibro;normal;0.06
12;vibro;normal;0.086
12;vibro;conflict;0.286
12;vibro;normal;0.084
12;vibro;normal;0.066
12;vibro;conflict;0.244
12;vibro;normal;0.102
12;vibro;normal;0.07
12;vibro;normal;0.046
12;vibro;normal;0
12;vibro;normal;0.006
12;vibro;conflict;0.262
12;vibro;normal;0.052
12;vibro;conflict;0.208
12;vibro;normal;0.02
12;vibro;normal;0.01
12;vibro;normal;0
12;vibro;normal;0.994
12;vibro;conflict;0.212
12;vibro;normal;0.08
12;vibro;normal;0.072
12;vibro;normal;0
12;vibro;conflict;0.218
12;vibro;normal;0.052
12;vibro;normal;0
12;vibro;conflict;0.254
12;vibro;normal;0.024
12;vibro;normal;0.028
12;vibro;normal;0.06
12;vibro;normal;0.072
12;vibro;normal;0
12;vibro;conflict;0.198
12;vibro;normal;0.01
12;vibro;conflict;0.19
12;vibro;normal;0
12;vibro;normal;0.078
12;vibro;normal;0.07
12;vibro;normal;0.08
12;vibro;conflict;0.228
12;vibro;normal;0.038
12;vibro;normal;0
12;vibro;normal;0.89
12;vibro;conflict;0.198
12;vibro;normal;0.042
12;vibro;normal;0.052
12;vibro;conflict;0.234
12;vibro;normal;0.022
12;vibro;normal;0.124
12;vibro;normal;0
12;vibro;normal;0.094
12;vibro;normal;0.084
12;vibro;conflict;0.262
12;vibro;normal;0.04
12;vibro;conflict;0.232
12;vibro;normal;0.02
12;vibro;normal;0.076
12;vibro;normal;0.056
12;vibro;normal;0.044
12;vibro;conflict;0.224
12;vibro;normal;0.182
12;vibro;normal;0
12;vibro;normal;0.07
12;vibro;conflict;0.214
12;vibro;normal;0.052
12;vibro;normal;0.086
12;vibro;conflict;0.208
12;vibro;normal;0.03
12;vibro;normal;0.088
12;vibro;normal;0.1
12;vibro;normal;0.07
12;vibro;normal;0.046
12;vibro;conflict;0.228
12;vibro;normal;0.06
12;vibro;conflict;0.184
12;vibro;normal;0.018
12;vibro;normal;0.118
12;vibro;normal;0.05
12;vibro;normal;0
12;vibro;conflict;0.212
12;vibro;normal;0.054
12;vibro;normal;0
12;vibro;normal;0.068
12;vibro;conflict;0.236
12;vibro;normal;0.07
12;vibro;normal;0.038
12;vibro;conflict;0.228
12;vibro;normal;0.028
12;vibro;normal;0.03
12;vibro;normal;0.098
12;vibro;normal;0.1
12;vibro;normal;0.076
12;vibro;conflict;0.246
12;vibro;normal;0
12;vibro;conflict;0.216
12;vibro;normal;0.026
12;vibro;normal;0.048
12;vibro;normal;0.016
12;vibro;normal;0.018
12;vibro;conflict;0.162
12;vibro;normal;0
12;vibro;normal;0.008
12;vibro;normal;0
12;vibro;conflict;0.222
12;vibro;normal;0.068
12;vibro;normal;0
12;vibro;conflict;0.208
12;vibro;normal;0
12;vibro;normal;0.028
12;vibro;normal;0.028
12;vibro;normal;0
12;vibro;normal;0.008
12;vibro;conflict;0.22
12;vibro;normal;0.948
12;vibro;conflict;0.166
12;vibro;normal;0.022
12;vibro;normal;0.036
12;vibro;normal;0.012
12;vibro;normal;0.036
12;vibro;conflict;0.158
12;vibro;normal;0.06
12;vibro;normal;0.016
12;vibro;normal;0.016
12;vibro;conflict;0.176
12;vibro;normal;0.042
12;vibro;normal;0.064
12;vibro;conflict;0.178
12;visual;normal;0.194
12;visual;normal;0.198
12;visual;conflict;0.364
12;visual;normal;0.198
12;visual;normal;0.188
12;visual;normal;0.19
12;visual;conflict;0.594
12;visual;normal;0.194
12;visual;normal;0.194
12;visual;normal;0.152
12;visual;normal;0.23
12;visual;conflict;0.534
12;visual;normal;0.212
12;visual;normal;0.166
12;visual;normal;0.202
12;visual;normal;0.024
12;visual;normal;0.092
12;visual;conflict;0.418
12;visual;normal;0.162
12;visual;conflict;0.396
12;visual;normal;0.12
12;visual;normal;0.188
12;visual;conflict;0.368
12;visual;normal;0.224
12;visual;normal;0.126
12;visual;normal;0.014
12;visual;conflict;0.428
12;visual;normal;0.158
12;visual;normal;0.118
12;visual;normal;0.152
12;visual;normal;0.13
12;visual;conflict;0.368
12;visual;normal;0.2
12;visual;normal;0.012
12;visual;normal;0
12;visual;normal;0.148
12;visual;normal;0.162
12;visual;conflict;0.276
12;visual;normal;0.106
12;visual;conflict;0.332
12;visual;normal;0
12;visual;normal;0
12;visual;conflict;0.414
12;visual;normal;0
12;visual;normal;0.016
12;visual;normal;0.172
12;visual;conflict;0.454
12;visual;normal;0.028
12;visual;normal;0.042
12;visual;normal;0
12;visual;normal;0.01
12;visual;conflict;0.55
12;visual;normal;0.168
12;visual;normal;0.172
12;visual;normal;0.194
12;visual;normal;0.174
12;visual;normal;0.164
12;visual;conflict;0.444
12;visual;normal;0.1
12;visual;conflict;0.378
12;visual;normal;0.09
12;visual;normal;0.102
12;visual;conflict;0.338
12;visual;normal;0
12;visual;normal;0.14
12;visual;normal;0.03
12;visual;conflict;0.386
12;visual;normal;0.064
12;visual;normal;0.134
12;visual;normal;0.168
12;visual;normal;0
12;visual;conflict;0.25
12;visual;normal;0
12;visual;normal;0
12;visual;normal;0
12;visual;normal;0.096
12;visual;normal;0
12;visual;conflict;0.322
12;visual;normal;0
12;visual;conflict;0.258
12;visual;normal;0
12;visual;normal;0.114
12;visual;conflict;0.272
12;visual;normal;0.14
12;visual;normal;0.062
12;visual;normal;0.074
12;visual;conflict;0.322
12;visual;normal;0
12;visual;normal;0.124
12;visual;normal;0.044
12;visual;normal;0.148
12;visual;conflict;0.284
12;visual;normal;0.128
12;visual;normal;0
12;visual;normal;0
12;visual;normal;0.142
12;visual;normal;0.1
12;visual;conflict;0.324
12;visual;normal;0.046
12;visual;conflict;0.216
12;visual;normal;0.132
12;visual;normal;0.11
12;visual;conflict;0.268
12;visual;normal;0
12;visual;normal;0.138
12;visual;normal;0.004
12;visual;conflict;0.25
12;visual;normal;0
12;visual;normal;0.142
12;visual;normal;0.042
12;visual;normal;0.144
12;visual;conflict;0.302
12;visual;normal;0.102
12;visual;normal;0.068
12;visual;normal;0.08
12;visual;normal;0
12;visual;normal;0.084
12;visual;conflict;0.286
12;visual;normal;0
12;visual;conflict;0.276
12;visual;normal;0.078
12;visual;normal;0
12;visual;conflict;0.214
12;visual;normal;0
12;visual;normal;0.004
12;visual;normal;0.05
12;visual;conflict;0.228
12;visual;normal;0
12;visual;normal;0
12;visual;normal;0.068
12;visual;normal;0.096
12;visual;conflict;0.236
12;visual;normal;0.024
12;visual;normal;0.014
12;visual;normal;0
12;visual;normal;0.04
12;visual;normal;0
12;visual;conflict;0.22
12;visual;normal;0.052
12;visual;conflict;0.286
12;visual;normal;0.066
12;visual;normal;0
12;visual;conflict;0.226
12;visual;normal;0.002
12;visual;normal;0.048
12;visual;normal;0.004
12;visual;conflict;0.196
12;visual;normal;0.03
12;visual;normal;0.032
12;visual;normal;0
12;visual;normal;0.124
12;visual;conflict;0.178
12;visual;normal;0.014
12;visual;normal;0
12;visual;normal;0.004
12;visual;normal;0.084
12;visual;normal;0.072
12;visual;conflict;0.23
12;visual;normal;0
12;visual;conflict;0.268
12;visual;normal;0.02
12;visual;normal;0.012
12;visual;conflict;0.238
12;visual;normal;0.026
12;visual;normal;0.036
12;visual;normal;0.016
12;visual;conflict;0.32
12;visual;normal;0.086
12;visual;normal;0.164
12;visual;normal;0.098
12;visual;normal;0.146
12;visual;conflict;0.302
12;visual;normal;0.17
12;visual;normal;0.07
12;visual;normal;0.128
12;visual;normal;0.04
12;visual;normal;0.108
12;visual;conflict;0.276
12;visual;normal;0.076
